,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
2157,NYK,GSW,39,40,83,88,0.47,0.455,7,13,22,35,0.318,0.371,20,19,25,23,0.8,0.826,12,11,35,24,47,35,18,21,5,11,6,3,15,8,20,18,105,112,0.559,0.571,0.512,0.528,0.265,0.398,0.301,0.261,33.3,23.9,76.1,66.7,57.3,42.7,46.2,52.5,5.4,11.9,11.3,4.9,13.8,7.5,113.4,120.9,120.9,113.4,25.0,51.0,38.0,11.0,0.3968253968253968,0.8225806451612904,63.0,62.0,0,1,1,0,15,22,44,48,3,6,8,15,32,27,61,53,29,26,201703050NYK,2017-03-05,2017,0
2158,PHO,BOS,42,32,94,85,0.447,0.376,4,13,20,37,0.2,0.351,21,29,26,40,0.808,0.725,10,14,40,40,50,54,16,19,7,6,10,6,11,12,29,28,109,106,0.517,0.517,0.468,0.453,0.213,0.435,0.277,0.471,20.0,25.9,74.1,80.0,48.1,51.9,38.1,59.4,6.9,5.9,20.8,8.1,9.4,10.5,107.6,104.7,104.7,107.6,21.0,40.0,42.0,23.0,0.3333333333333333,0.6349206349206349,63.0,63.0,1,0,0,1,16,24,52,53,6,10,12,11,38,19,74,48,36,29,201703050PHO,2017-03-05,2017,0
2159,WAS,ORL,39,44,81,89,0.481,0.494,14,14,26,35,0.538,0.4,23,12,25,19,0.92,0.632,10,13,28,30,38,43,26,16,9,9,6,3,12,14,16,18,115,114,0.625,0.585,0.568,0.573,0.321,0.393,0.309,0.213,25.0,31.7,68.3,75.0,46.9,53.1,66.7,36.4,9.6,9.6,11.1,5.5,11.5,12.6,122.9,121.9,121.9,122.9,37.0,23.0,24.0,40.0,0.6065573770491803,0.365079365079365,61.0,63.0,1,0,0,1,12,21,42,45,3,6,14,12,25,30,55,54,30,24,201703050WAS,2017-03-05,2017,0
2160,SAC,UTA,43,41,83,90,0.518,0.456,8,10,17,33,0.471,0.303,15,18,20,27,0.75,0.667,5,12,32,35,37,47,24,24,8,8,3,3,12,13,21,15,109,110,0.594,0.54,0.566,0.511,0.205,0.367,0.241,0.3,12.5,27.3,72.7,87.5,44.0,56.0,55.8,58.5,8.1,8.1,5.3,4.5,11.6,11.3,110.6,111.6,111.6,110.6,25.0,39.0,37.0,24.0,0.4032258064516129,0.6190476190476191,62.0,63.0,0,1,1,0,9,23,40,49,3,3,13,12,35,31,66,57,31,26,201703050SAC,2017-03-05,2017,1
2161,DAL,OKC,42,33,86,82,0.488,0.402,7,2,25,22,0.28,0.091,13,21,16,30,0.813,0.7,5,13,32,36,37,49,24,19,6,4,2,2,8,15,20,21,104,89,0.559,0.467,0.529,0.415,0.291,0.268,0.186,0.366,12.2,28.9,71.1,87.8,43.0,57.0,57.1,57.6,6.4,4.2,3.3,3.3,7.9,13.6,110.3,94.4,94.4,110.3,26.0,35.0,36.0,28.0,0.4193548387096774,0.5555555555555556,62.0,63.0,0,1,1,0,18,20,44,49,2,2,15,8,35,31,61,60,26,29,201703050DAL,2017-03-05,2017,0
2162,LAL,NOP,38,36,83,89,0.458,0.404,10,9,28,24,0.357,0.375,11,24,15,35,0.733,0.686,11,13,38,31,49,44,22,23,7,12,5,5,25,13,24,12,97,105,0.541,0.503,0.518,0.455,0.337,0.27,0.181,0.393,26.2,25.5,74.5,73.8,52.7,47.3,57.9,63.9,6.9,11.8,7.7,9.1,21.8,11.1,95.6,103.5,103.5,95.6,19.0,25.0,44.0,38.0,0.3015873015873015,0.3968253968253968,63.0,63.0,1,0,0,1,18,15,45,53,5,5,13,25,28,27,55,65,27,38,201703050LAL,2017-03-05,2017,0
2163,CLE,MIA,35,39,78,91,0.449,0.429,9,16,27,35,0.333,0.457,19,12,29,14,0.655,0.857,11,8,41,30,52,38,15,23,3,7,6,6,17,7,15,19,98,106,0.54,0.545,0.506,0.516,0.346,0.385,0.372,0.154,26.8,16.3,83.7,73.2,57.8,42.2,42.9,59.0,3.2,7.4,10.7,11.8,15.8,6.7,103.8,112.3,112.3,103.8,42.0,30.0,20.0,34.0,0.6774193548387096,0.46875,62.0,64.0,1,0,0,1,18,19,43,52,6,6,7,17,26,23,51,56,25,33,201703060CLE,2017-03-06,2017,0
2164,ORL,NYK,40,40,85,86,0.471,0.465,9,6,32,14,0.281,0.429,16,27,24,28,0.667,0.964,11,12,31,33,42,45,23,26,4,6,5,1,13,9,23,23,105,113,0.549,0.575,0.524,0.5,0.376,0.163,0.282,0.326,25.0,27.9,72.1,75.0,48.3,51.7,57.5,65.0,4.3,6.4,6.9,1.9,12.0,8.4,111.7,120.2,120.2,111.7,23.0,26.0,41.0,38.0,0.359375,0.40625,64.0,64.0,0,1,1,0,23,8,45,46,1,5,9,13,31,34,53,72,22,38,201703060ORL,2017-03-06,2017,0
2165,PHI,MIL,39,41,89,83,0.438,0.494,8,14,30,33,0.267,0.424,12,16,19,20,0.632,0.8,14,9,28,32,42,41,30,28,5,7,3,7,12,12,20,16,98,112,0.503,0.61,0.483,0.578,0.337,0.398,0.213,0.241,30.4,24.3,75.7,69.6,50.6,49.4,76.9,68.3,5.4,7.6,6.0,11.9,11.0,11.6,106.3,121.5,121.5,106.3,23.0,29.0,40.0,33.0,0.365079365079365,0.4677419354838709,63.0,62.0,1,0,0,1,22,19,50,42,7,3,12,12,31,27,59,50,28,23,201703060PHI,2017-03-06,2017,0
2166,ATL,GSW,38,41,82,87,0.463,0.471,13,20,28,44,0.464,0.455,22,17,31,22,0.71,0.773,14,13,33,30,47,43,19,33,6,10,6,4,19,14,23,22,111,119,0.58,0.615,0.543,0.586,0.341,0.506,0.378,0.253,31.8,28.3,71.7,68.2,52.2,47.8,50.0,80.5,6.2,10.3,14.0,7.4,16.6,12.6,114.3,122.5,122.5,114.3,34.0,52.0,29.0,11.0,0.5396825396825397,0.8253968253968254,63.0,63.0,0,1,1,0,15,24,44,46,4,6,14,19,25,21,54,43,29,22,201703060ATL,2017-03-06,2017,0
2167,DET,CHI,45,34,92,83,0.489,0.41,6,8,21,28,0.286,0.286,13,19,20,21,0.65,0.905,10,7,38,30,48,37,26,21,7,3,3,5,6,10,19,20,109,95,0.541,0.515,0.522,0.458,0.228,0.337,0.217,0.253,25.0,15.6,84.4,75.0,56.5,43.5,57.8,61.8,7.5,3.2,5.5,7.0,5.6,9.8,116.8,101.8,101.8,116.8,31.0,31.0,32.0,32.0,0.492063492063492,0.492063492063492,63.0,63.0,0,1,1,0,15,20,47,49,5,3,10,6,39,26,71,55,32,29,201703060DET,2017-03-06,2017,0
2168,CHA,IND,35,37,86,81,0.407,0.457,11,12,31,30,0.355,0.4,19,2,21,3,0.905,0.667,13,6,37,35,50,41,21,29,10,3,2,5,10,15,8,17,100,88,0.525,0.534,0.471,0.531,0.36,0.37,0.244,0.037,27.1,14.0,86.0,72.9,54.9,45.1,60.0,78.4,11.1,3.3,3.9,9.1,9.5,15.4,111.0,97.6,97.6,111.0,28.0,32.0,35.0,31.0,0.4444444444444444,0.5079365079365079,63.0,63.0,0,1,1,0,20,18,51,44,5,2,15,10,24,25,55,51,31,26,201703060CHO,2017-03-06,2017,0
2169,MEM,BRK,34,39,77,73,0.442,0.534,10,14,25,30,0.4,0.467,31,30,39,38,0.795,0.789,8,7,29,34,37,41,23,16,7,12,2,5,15,16,29,27,109,122,0.579,0.68,0.506,0.63,0.325,0.411,0.506,0.521,19.0,19.4,80.6,81.0,47.4,52.6,67.6,41.0,7.1,12.2,4.7,9.6,13.7,15.1,111.2,124.5,124.5,111.2,36.0,11.0,28.0,51.0,0.5625,0.1774193548387097,64.0,62.0,0,1,1,0,15,16,43,34,5,2,16,15,24,25,52,43,28,18,201703060MEM,2017-03-06,2017,0
2170,SAS,HOU,40,41,88,88,0.455,0.466,11,14,28,39,0.393,0.359,21,14,23,17,0.913,0.824,9,7,35,36,44,43,24,19,6,3,6,3,9,12,13,20,112,110,0.571,0.576,0.517,0.545,0.318,0.443,0.261,0.193,20.0,16.7,83.3,80.0,50.6,49.4,60.0,46.3,6.2,3.1,12.2,5.0,8.4,11.2,115.3,113.2,113.2,115.3,49.0,44.0,13.0,20.0,0.7903225806451613,0.6875,62.0,64.0,1,0,0,1,17,25,48,47,3,6,12,9,29,27,60,49,31,22,201703060SAS,2017-03-06,2017,0
2171,DEN,SAC,37,36,74,83,0.5,0.434,13,6,30,16,0.433,0.375,21,18,28,21,0.75,0.857,7,11,33,29,40,40,28,20,11,9,2,1,17,15,18,18,108,96,0.626,0.52,0.588,0.47,0.405,0.193,0.378,0.253,19.4,25.0,75.0,80.6,50.0,50.0,75.7,55.6,11.7,9.6,3.0,2.3,16.5,14.0,114.7,101.9,101.9,114.7,29.0,25.0,34.0,38.0,0.4603174603174603,0.3968253968253968,63.0,63.0,0,1,1,0,17,10,37,47,1,2,15,17,24,30,44,67,20,37,201703060DEN,2017-03-06,2017,0
2172,UTA,NOP,33,30,81,84,0.407,0.357,10,10,27,33,0.37,0.303,12,13,15,18,0.8,0.722,12,13,34,34,46,47,16,16,10,11,2,3,19,20,17,15,88,83,0.502,0.451,0.469,0.417,0.333,0.393,0.185,0.214,26.1,27.7,72.3,73.9,49.5,50.5,48.5,53.3,10.6,11.7,3.9,5.6,17.8,17.9,93.7,88.4,88.4,93.7,40.0,25.0,24.0,39.0,0.625,0.390625,64.0,64.0,1,0,0,1,17,23,48,54,3,2,20,19,23,20,54,51,31,31,201703060UTA,2017-03-06,2017,0
2173,LAC,BOS,39,34,73,83,0.534,0.41,9,10,20,35,0.45,0.286,29,24,47,29,0.617,0.828,8,7,39,30,47,37,23,22,7,9,5,2,13,11,24,31,116,102,0.619,0.533,0.596,0.47,0.274,0.422,0.644,0.349,21.1,15.2,84.8,78.9,56.0,44.0,59.0,64.7,7.2,9.2,10.4,3.8,12.2,10.3,119.1,104.7,104.7,119.1,38.0,40.0,25.0,24.0,0.6031746031746031,0.625,63.0,64.0,1,0,0,1,11,25,34,49,2,5,11,13,30,24,53,48,23,24,201703060LAC,2017-03-06,2017,0
2174,OKC,POR,44,47,85,85,0.518,0.553,10,11,25,23,0.4,0.478,23,21,30,27,0.767,0.778,12,12,27,24,39,36,16,24,4,7,1,5,17,11,25,23,121,126,0.616,0.65,0.576,0.618,0.294,0.271,0.353,0.318,33.3,30.8,69.2,66.7,52.0,48.0,36.4,51.1,4.1,7.2,1.6,8.3,14.8,10.2,125.0,130.1,130.1,125.0,35.0,27.0,29.0,35.0,0.546875,0.4354838709677419,64.0,62.0,0,1,1,0,15,12,41,38,5,1,11,17,34,36,60,62,26,26,201703070OKC,2017-03-07,2017,0
2175,DAL,LAL,45,42,83,90,0.542,0.467,17,11,31,30,0.548,0.367,15,16,19,22,0.789,0.727,6,11,35,33,41,44,25,25,5,9,5,3,14,11,17,20,122,111,0.668,0.557,0.645,0.528,0.373,0.333,0.229,0.244,15.4,23.9,76.1,84.6,48.2,51.8,55.6,59.5,5.1,9.2,8.3,5.8,13.3,9.9,124.6,113.3,113.3,124.6,27.0,19.0,36.0,45.0,0.4285714285714285,0.296875,63.0,64.0,1,0,0,1,14,19,38,48,3,5,11,14,28,31,52,60,24,29,201703070DAL,2017-03-07,2017,0
2176,PHO,WAS,44,41,88,90,0.5,0.456,13,7,27,18,0.481,0.389,26,42,33,53,0.788,0.792,9,9,40,35,49,44,23,19,5,15,8,4,19,11,32,21,127,131,0.619,0.578,0.574,0.494,0.307,0.2,0.375,0.589,20.5,18.4,81.6,79.5,52.7,47.3,52.3,46.3,4.5,13.4,11.1,6.6,15.6,8.8,113.8,117.4,117.4,113.8,21.0,38.0,43.0,24.0,0.328125,0.6129032258064516,64.0,62.0,0,1,1,0,14,11,44,49,4,8,11,19,31,34,61,72,30,38,201703070PHO,2017-03-07,2017,0
2177,ORL,CHI,37,36,89,81,0.416,0.444,7,12,25,28,0.28,0.429,17,7,21,11,0.81,0.636,15,9,33,35,48,44,21,24,10,3,4,4,9,16,17,16,98,91,0.499,0.53,0.455,0.519,0.281,0.346,0.236,0.136,30.0,21.4,78.6,70.0,52.2,47.8,56.8,66.7,11.1,3.3,7.5,6.3,8.4,15.7,108.4,100.7,100.7,108.4,24.0,31.0,41.0,33.0,0.3692307692307692,0.484375,65.0,64.0,1,0,0,1,18,16,52,45,4,4,16,9,30,24,64,53,34,29,201703080ORL,2017-03-08,2017,0
2178,ATL,BRK,41,37,95,80,0.432,0.463,4,11,20,33,0.2,0.333,24,20,32,25,0.75,0.8,11,5,36,35,47,40,19,28,12,7,7,11,15,22,22,25,110,105,0.504,0.577,0.453,0.531,0.211,0.413,0.337,0.313,23.9,12.2,87.8,76.1,54.0,46.0,46.3,75.7,11.1,6.5,14.9,14.7,12.1,19.5,102.1,97.5,97.5,102.1,35.0,11.0,29.0,52.0,0.546875,0.1746031746031746,64.0,63.0,1,0,0,1,16,22,54,43,11,7,22,15,37,26,75,47,38,21,201703080ATL,2017-03-08,2017,0
2179,MIA,CHA,37,37,85,80,0.435,0.463,17,7,41,21,0.415,0.333,17,20,24,21,0.708,0.952,13,6,33,33,46,39,22,14,8,7,7,8,12,12,18,17,108,101,0.565,0.566,0.535,0.506,0.482,0.263,0.282,0.263,28.3,15.4,84.6,71.7,54.1,45.9,59.5,37.8,8.6,7.6,11.9,18.2,11.2,11.9,116.5,108.9,108.9,116.5,31.0,28.0,34.0,36.0,0.4769230769230769,0.4375,65.0,64.0,1,0,0,1,24,14,48,43,8,7,12,12,20,30,44,59,24,29,201703080MIA,2017-03-08,2017,0
2180,HOU,UTA,35,41,79,76,0.443,0.539,8,12,32,31,0.25,0.387,30,21,40,24,0.75,0.875,10,10,21,35,31,45,22,21,9,2,4,4,8,16,20,23,108,115,0.559,0.664,0.494,0.618,0.405,0.408,0.506,0.316,22.2,32.3,67.7,77.8,40.8,59.2,62.9,51.2,9.9,2.2,8.9,8.5,7.6,15.6,118.6,126.3,126.3,118.6,44.0,41.0,21.0,24.0,0.676923076923077,0.6307692307692307,65.0,65.0,0,1,1,0,24,19,44,35,4,4,16,8,27,29,47,45,20,16,201703080HOU,2017-03-08,2017,0
2181,IND,DET,44,39,88,89,0.5,0.438,11,7,23,26,0.478,0.269,16,13,19,22,0.842,0.591,9,11,37,34,46,45,27,20,3,4,2,4,5,10,18,18,115,98,0.597,0.497,0.563,0.478,0.261,0.292,0.216,0.247,20.9,22.9,77.1,79.1,50.5,49.5,61.4,51.3,3.2,4.3,3.2,6.2,4.9,9.2,123.5,105.2,105.2,123.5,33.0,31.0,31.0,33.0,0.515625,0.484375,64.0,64.0,0,1,1,0,12,19,44,50,4,2,10,5,33,32,65,63,32,31,201703080IND,2017-03-08,2017,0
2182,MIL,NYK,37,39,86,84,0.43,0.464,8,7,26,21,0.308,0.333,22,8,28,12,0.786,0.667,12,10,34,33,46,43,26,22,9,4,4,6,8,15,13,20,104,93,0.529,0.521,0.477,0.506,0.302,0.25,0.326,0.143,26.7,22.7,77.3,73.3,51.7,48.3,70.3,56.4,9.8,4.3,6.3,10.0,7.5,14.4,113.0,101.0,101.0,113.0,30.0,26.0,33.0,39.0,0.4761904761904761,0.4,63.0,65.0,0,1,1,0,18,14,49,45,6,4,15,8,29,32,60,63,31,31,201703080MIL,2017-03-08,2017,0
2183,MIN,LAC,42,35,86,83,0.488,0.422,5,9,20,24,0.25,0.375,18,12,20,18,0.9,0.667,14,10,36,26,50,36,26,18,10,9,4,3,12,16,23,18,107,91,0.564,0.5,0.517,0.476,0.233,0.289,0.233,0.217,35.0,21.7,78.3,65.0,58.1,41.9,61.9,51.4,10.8,9.8,6.8,4.5,11.2,15.0,116.0,98.6,98.6,116.0,26.0,38.0,37.0,26.0,0.4126984126984127,0.59375,63.0,64.0,0,1,1,0,15,15,44,48,3,4,16,12,37,26,66,59,29,33,201703080MIN,2017-03-08,2017,0
2184,NOP,TOR,34,36,80,76,0.425,0.474,9,8,29,21,0.31,0.381,10,14,13,23,0.769,0.609,8,8,32,34,40,42,22,21,6,6,3,6,14,11,20,18,87,94,0.507,0.546,0.481,0.526,0.363,0.276,0.163,0.303,19.0,20.0,80.0,81.0,48.8,51.2,64.7,58.3,6.8,6.8,5.5,11.8,14.0,11.3,98.0,105.9,105.9,98.0,25.0,38.0,40.0,26.0,0.3846153846153846,0.59375,65.0,64.0,0,1,1,0,20,13,46,40,6,3,11,14,25,28,51,55,26,27,201703080NOP,2017-03-08,2017,0
2185,SAS,SAC,42,42,84,86,0.5,0.488,14,7,29,19,0.483,0.368,16,13,21,16,0.762,0.813,6,5,37,37,43,42,33,20,9,7,5,3,12,13,15,22,114,104,0.611,0.559,0.583,0.529,0.345,0.221,0.25,0.186,14.0,11.9,88.1,86.0,50.6,49.4,78.6,47.6,9.1,7.1,7.5,5.5,11.4,12.3,115.2,105.1,105.1,115.2,50.0,25.0,13.0,39.0,0.7936507936507936,0.390625,63.0,64.0,1,0,0,1,15,12,42,44,3,5,13,12,28,35,55,67,27,32,201703080SAS,2017-03-08,2017,0
2186,DEN,WAS,46,50,87,88,0.529,0.568,13,11,28,26,0.464,0.423,8,12,17,19,0.471,0.632,10,8,29,35,39,43,31,31,6,10,2,0,16,11,16,16,113,123,0.598,0.638,0.603,0.631,0.322,0.295,0.195,0.216,22.2,21.6,78.4,77.8,47.6,52.4,67.4,62.0,6.1,10.1,3.2,0.0,14.5,10.2,114.2,124.3,124.3,114.2,29.0,39.0,35.0,24.0,0.453125,0.6190476190476191,64.0,63.0,0,1,1,0,15,15,41,38,0,2,11,16,33,39,59,62,26,23,201703080DEN,2017-03-08,2017,0
2187,GSW,BOS,37,37,84,84,0.44,0.44,6,10,30,29,0.2,0.345,6,15,9,19,0.667,0.789,12,9,34,36,46,45,23,28,8,12,12,1,17,12,20,10,86,99,0.489,0.536,0.476,0.5,0.357,0.345,0.107,0.226,25.0,20.9,79.1,75.0,50.5,49.5,62.2,75.7,8.6,13.0,21.8,1.9,16.2,11.5,92.9,107.0,107.0,92.9,52.0,41.0,12.0,24.0,0.8125,0.6307692307692307,64.0,65.0,0,1,1,0,24,19,47,47,1,12,12,17,31,27,54,55,23,28,201703080GSW,2017-03-08,2017,0
2188,DET,CLE,41,39,88,84,0.466,0.464,9,11,26,39,0.346,0.282,15,12,19,19,0.789,0.632,11,8,34,34,45,42,22,24,6,4,1,1,7,9,15,17,106,101,0.55,0.547,0.517,0.53,0.295,0.464,0.216,0.226,24.4,19.0,81.0,75.6,51.7,48.3,53.7,61.5,6.6,4.4,2.2,1.6,6.8,8.9,116.7,111.2,111.2,116.7,32.0,42.0,33.0,21.0,0.4923076923076923,0.6666666666666666,65.0,63.0,1,0,0,1,17,28,47,45,1,1,9,7,32,28,62,45,30,17,201703090DET,2017-03-09,2017,0
2189,MEM,LAC,37,40,83,78,0.446,0.513,7,11,20,30,0.35,0.367,17,23,22,28,0.773,0.821,6,7,28,40,34,47,26,24,6,2,2,4,9,14,22,18,98,114,0.529,0.631,0.488,0.583,0.241,0.385,0.265,0.359,13.0,20.0,80.0,87.0,42.0,58.0,70.3,60.0,6.3,2.1,4.2,6.3,8.9,13.4,103.5,120.3,120.3,103.5,36.0,39.0,29.0,26.0,0.5538461538461539,0.6,65.0,65.0,1,0,0,1,13,19,46,38,4,2,14,9,30,29,63,48,33,19,201703090MEM,2017-03-09,2017,0
2190,OKC,SAS,41,35,89,84,0.461,0.417,6,6,20,19,0.3,0.316,14,16,21,20,0.667,0.8,15,13,33,28,48,41,23,15,10,8,3,8,11,15,22,16,102,92,0.519,0.496,0.494,0.452,0.225,0.226,0.236,0.238,34.9,28.3,71.7,65.1,53.9,46.1,56.1,42.9,10.9,8.8,4.6,11.6,10.1,13.9,111.7,100.7,100.7,111.7,36.0,50.0,29.0,14.0,0.5538461538461539,0.78125,65.0,64.0,0,1,1,0,14,13,48,49,8,3,15,11,35,29,69,65,34,36,201703090OKC,2017-03-09,2017,0
2191,POR,PHI,40,41,88,94,0.455,0.436,6,11,21,29,0.286,0.379,28,15,33,20,0.848,0.75,16,12,39,32,55,44,25,18,8,10,12,3,19,16,22,29,114,108,0.556,0.525,0.489,0.495,0.239,0.309,0.375,0.213,33.3,23.5,76.5,66.7,55.6,44.4,62.5,43.9,7.7,9.6,18.5,4.5,15.6,13.5,109.8,104.0,104.0,109.8,28.0,23.0,35.0,41.0,0.4444444444444444,0.359375,63.0,64.0,1,0,0,1,15,18,48,53,3,12,16,19,34,30,67,65,33,35,201703090POR,2017-03-09,2017,1
2192,PHO,LAL,42,47,91,98,0.462,0.48,6,12,19,27,0.316,0.444,20,16,25,24,0.8,0.667,18,14,36,28,54,42,20,21,7,11,10,7,19,9,24,20,110,122,0.539,0.562,0.495,0.541,0.209,0.276,0.275,0.245,39.1,28.0,72.0,60.9,56.3,43.8,47.6,44.7,7.0,11.0,14.1,9.7,15.7,7.7,109.6,121.5,121.5,109.6,21.0,20.0,44.0,45.0,0.3230769230769231,0.3076923076923077,65.0,65.0,0,1,1,0,13,15,49,51,7,10,9,19,36,35,72,71,36,36,201703090PHO,2017-03-09,2017,0
2193,CHA,ORL,47,31,79,76,0.595,0.408,10,5,21,27,0.476,0.185,17,14,20,22,0.85,0.636,6,8,37,23,43,31,34,19,6,4,5,2,7,10,17,24,121,81,0.689,0.473,0.658,0.441,0.266,0.355,0.253,0.289,20.7,17.8,82.2,79.3,58.1,41.9,72.3,61.3,6.9,4.6,10.2,3.4,7.4,10.5,139.8,93.6,93.6,139.8,29.0,24.0,36.0,42.0,0.4461538461538462,0.3636363636363636,65.0,66.0,0,1,1,0,11,22,32,45,2,5,10,7,37,26,58,49,21,23,201703100CHO,2017-03-10,2017,0
2194,ATL,TOR,39,37,75,92,0.52,0.402,8,4,22,25,0.364,0.16,19,21,29,27,0.655,0.778,8,16,37,30,45,46,24,19,8,17,6,5,21,11,20,28,105,99,0.598,0.477,0.573,0.424,0.293,0.272,0.387,0.293,21.1,30.2,69.8,78.9,49.5,50.5,61.5,51.4,8.2,17.4,9.0,9.4,19.3,9.6,107.4,101.3,101.3,107.4,36.0,38.0,29.0,27.0,0.5538461538461539,0.5846153846153846,65.0,65.0,0,1,1,0,14,21,36,55,5,6,11,21,31,33,53,67,22,34,201703100ATL,2017-03-10,2017,0
2195,CHI,HOU,38,37,98,89,0.388,0.416,9,15,39,47,0.231,0.319,9,26,12,32,0.75,0.813,11,11,38,43,49,54,24,26,9,11,4,4,18,17,21,15,94,115,0.455,0.558,0.434,0.5,0.398,0.528,0.122,0.36,20.4,22.4,77.6,79.6,47.6,52.4,63.2,70.3,8.4,10.3,9.5,6.8,14.8,14.2,87.8,107.5,107.5,87.8,31.0,45.0,34.0,21.0,0.4769230769230769,0.6818181818181818,65.0,66.0,1,0,0,1,30,32,60,52,4,4,17,18,29,22,59,42,30,20,201703100CHI,2017-03-10,2017,0
2196,MIL,IND,33,33,64,75,0.516,0.44,7,2,17,18,0.412,0.111,26,17,30,22,0.867,0.773,5,8,29,28,34,36,17,15,13,14,6,3,20,18,21,24,99,85,0.641,0.502,0.57,0.453,0.266,0.24,0.469,0.293,15.2,21.6,78.4,84.8,48.6,51.4,51.5,45.5,14.2,15.3,10.5,6.4,20.6,17.5,108.2,92.9,92.9,108.2,31.0,33.0,33.0,32.0,0.484375,0.5076923076923077,64.0,65.0,1,0,0,1,10,16,31,42,3,6,18,20,26,31,47,57,21,26,201703100MIL,2017-03-10,2017,0
2197,MIN,GSW,39,41,88,88,0.443,0.466,4,7,14,24,0.286,0.292,21,13,27,17,0.778,0.765,14,12,32,31,46,43,21,25,6,9,3,5,11,12,18,21,103,102,0.516,0.534,0.466,0.506,0.159,0.273,0.307,0.193,31.1,27.3,72.7,68.9,51.7,48.3,53.8,61.0,6.4,9.6,4.7,6.8,9.9,11.2,110.4,109.3,109.3,110.4,27.0,52.0,37.0,13.0,0.421875,0.8,64.0,65.0,1,0,0,1,10,17,49,47,5,3,12,11,35,34,74,64,39,30,201703100MIN,2017-03-10,2017,0
2198,DAL,BRK,33,34,78,78,0.423,0.436,14,9,33,31,0.424,0.29,25,19,28,23,0.893,0.826,7,4,40,31,47,35,16,23,5,9,0,2,15,12,18,28,105,96,0.581,0.545,0.513,0.494,0.423,0.397,0.359,0.295,18.4,9.1,90.9,81.6,57.3,42.7,48.5,67.6,5.3,9.5,0.0,4.4,14.2,12.0,110.4,100.9,100.9,110.4,28.0,11.0,36.0,53.0,0.4375,0.171875,64.0,64.0,0,1,1,0,19,22,45,44,2,0,12,15,19,25,45,47,26,22,201703100DAL,2017-03-10,2017,0
2199,DEN,BOS,45,34,85,81,0.529,0.42,12,12,31,33,0.387,0.364,17,19,22,23,0.773,0.826,11,9,39,25,50,34,24,19,11,11,4,2,18,18,18,23,119,99,0.628,0.543,0.6,0.494,0.365,0.407,0.259,0.284,30.6,18.8,81.3,69.4,59.5,40.5,53.3,55.9,11.1,11.1,8.3,3.7,16.0,16.5,120.5,100.3,100.3,120.5,30.0,41.0,35.0,25.0,0.4615384615384615,0.6212121212121212,65.0,66.0,0,1,1,0,19,21,40,47,2,4,18,18,33,22,54,48,21,26,201703100DEN,2017-03-10,2017,0
2200,SAC,WAS,44,52,92,104,0.478,0.5,12,9,23,26,0.522,0.346,22,17,28,19,0.786,0.895,8,12,32,40,40,52,27,29,5,7,1,5,10,9,21,22,122,130,0.585,0.578,0.543,0.543,0.25,0.25,0.304,0.183,16.7,27.3,72.7,83.3,43.5,56.5,61.4,55.8,4.8,6.7,1.3,7.2,8.7,7.4,116.2,123.8,123.8,116.2,25.0,40.0,40.0,24.0,0.3846153846153846,0.625,65.0,64.0,0,1,1,0,11,17,48,52,5,1,9,10,32,43,69,78,37,35,201703100SAC,2017-03-10,2017,1
